cod_curso,curso,seccion_key,horarios
CS1D1,ESTRUCTURAS DISCRETAS I,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 11:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A703(44)"", ""Vacantes"": 40, ""Matriculados"": 22, ""Docente"": ""Peres Malarin, Luis Miguel "", ""Correo"": ""lperes@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A706(44)"", ""Vacantes"": 40, ""Matriculados"": 22, ""Docente"": ""Peres Malarin, Luis Miguel "", ""Correo"": ""lperes@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A705(44)"", ""Vacantes"": 40, ""Matriculados"": 22, ""Docente"": ""Peres Malarin, Luis Miguel "", ""Correo"": ""lperes@utec.edu.pe""}]"
CS1D1,ESTRUCTURAS DISCRETAS I,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 09:00 - 11:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A706(44)"", ""Vacantes"": 40, ""Matriculados"": 37, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 09:00 - 11:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A703(44)"", ""Vacantes"": 40, ""Matriculados"": 37, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A703(44)"", ""Vacantes"": 40, ""Matriculados"": 37, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}]"
CS1D1,ESTRUCTURAS DISCRETAS I,3.01,"[{""Seccion"": 3, ""Grupo"": ""LABORATORIO 3.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 11:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 40, ""Matriculados"": 39, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""LABORATORIO 3.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A707(44)"", ""Vacantes"": 40, ""Matriculados"": 39, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A706(44)"", ""Vacantes"": 40, ""Matriculados"": 39, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}]"
CS1D1,ESTRUCTURAS DISCRETAS I,4.01,"[{""Seccion"": 4, ""Grupo"": ""LABORATORIO 4.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 09:00 - 11:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A707(44)"", ""Vacantes"": 42, ""Matriculados"": 18, ""Docente"": ""Sanchez Ruiz, David "", ""Correo"": ""dsanchezr@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""LABORATORIO 4.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 09:00 - 11:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 42, ""Matriculados"": 18, ""Docente"": ""Sanchez Ruiz, David "", ""Correo"": ""dsanchezr@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 42, ""Matriculados"": 18, ""Docente"": ""Sanchez Ruiz, David "", ""Correo"": ""dsanchezr@utec.edu.pe""}]"
CS1D1,ESTRUCTURAS DISCRETAS I,5.01,"[{""Seccion"": 5, ""Grupo"": ""LABORATORIO 5.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 11:00 - 13:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A602(24)"", ""Vacantes"": 20, ""Matriculados"": 20, ""Docente"": ""Renom Andara, Jose Miguel"", ""Correo"": ""jrenom@utec.edu.pe""}, {""Seccion"": 5, ""Grupo"": ""LABORATORIO 5.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A101(36)"", ""Vacantes"": 20, ""Matriculados"": 20, ""Docente"": ""Renom Andara, Jose Miguel"", ""Correo"": ""jrenom@utec.edu.pe""}, {""Seccion"": 5, ""Grupo"": ""TEORÍA 5"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A601(28)"", ""Vacantes"": 20, ""Matriculados"": 20, ""Docente"": ""Renom Andara, Jose Miguel"", ""Correo"": ""jrenom@utec.edu.pe""}]"
CS1D2,ESTRUCTURAS DISCRETAS II,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A907(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Mayta Guillermo, Jorge Enrique "", ""Correo"": ""jmayta@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A904(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Mayta Guillermo, Jorge Enrique "", ""Correo"": ""jmayta@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 11:00 - 13:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A703(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Mayta Guillermo, Jorge Enrique "", ""Correo"": ""jmayta@utec.edu.pe""}]"
CS1D2,ESTRUCTURAS DISCRETAS II,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 15:00 - 17:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A801(45)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 15:00 - 17:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A707(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A801(45)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Tipe Villanueva, Jorge "", ""Correo"": ""jtipe@utec.edu.pe""}]"
CS1D2,ESTRUCTURAS DISCRETAS II,3.01,"[{""Seccion"": 3, ""Grupo"": ""LABORATORIO 3.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 07:00 - 09:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A802(45)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Sanchez Ruiz, David "", ""Correo"": ""dsanchezr@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""LABORATORIO 3.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A906(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Sanchez Ruiz, David "", ""Correo"": ""dsanchezr@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A903(46)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Sanchez Ruiz, David "", ""Correo"": ""dsanchezr@utec.edu.pe""}]"
CS1D2,ESTRUCTURAS DISCRETAS II,5.01,"[{""Seccion"": 5, ""Grupo"": ""LABORATORIO 5.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 14:00 - 16:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A803(45)"", ""Vacantes"": 44, ""Matriculados"": 28, ""Docente"": ""Mas Huaman, Ronald Jesus "", ""Correo"": ""rmas@utec.edu.pe""}, {""Seccion"": 5, ""Grupo"": ""LABORATORIO 5.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 15:00 - 17:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A1001(45)"", ""Vacantes"": 44, ""Matriculados"": 28, ""Docente"": ""Mas Huaman, Ronald Jesus "", ""Correo"": ""rmas@utec.edu.pe""}, {""Seccion"": 5, ""Grupo"": ""TEORÍA 5"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 15:00 - 17:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A704(44)"", ""Vacantes"": 44, ""Matriculados"": 28, ""Docente"": ""Mas Huaman, Ronald Jesus "", ""Correo"": ""rmas@utec.edu.pe""}]"
MA201,CALCULO II,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 14:00 - 16:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Camarena Perez, Victor "", ""Correo"": ""vcamarena@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 14:00 - 16:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M604(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Camarena Perez, Victor "", ""Correo"": ""vcamarena@utec.edu.pe""}]"
MA201,CALCULO II,11.01,"[{""Seccion"": 11, ""Grupo"": ""LABORATORIO 11.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 17:00 - 19:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""17:00"", ""Hora_fin"": ""19:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M602(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Camarena Perez, Victor "", ""Correo"": ""vcamarena@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 14:00 - 16:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M604(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Camarena Perez, Victor "", ""Correo"": ""vcamarena@utec.edu.pe""}]"
MA201,CALCULO II,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 13:00 - 15:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Mendoza Montalvo, Jimmy "", ""Correo"": ""jmendozam@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 13:00 - 15:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Mendoza Montalvo, Jimmy "", ""Correo"": ""jmendozam@utec.edu.pe""}]"
MA201,CALCULO II,3.01,"[{""Seccion"": 3, ""Grupo"": ""LABORATORIO 3.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 13:00 - 15:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Pantoja Carhuavilca, Hermes Yesser"", ""Correo"": ""hpantoja@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Pantoja Carhuavilca, Hermes Yesser"", ""Correo"": ""hpantoja@utec.edu.pe""}]"
MA201,CALCULO II,4.01,"[{""Seccion"": 4, ""Grupo"": ""LABORATORIO 4.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 18:00 - 20:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Obregon Ramos, Maximo  "", ""Correo"": ""mobregon@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 18:00 - 20:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Obregon Ramos, Maximo  "", ""Correo"": ""mobregon@utec.edu.pe""}]"
CS281,INTELIGENCIA ARTIFICIAL,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 30, ""Matriculados"": 26, ""Docente"": ""Soriano Vargas, Aurea Rossy "", ""Correo"": ""asoriano@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M601(30)"", ""Vacantes"": 30, ""Matriculados"": 26, ""Docente"": ""Soriano Vargas, Aurea Rossy "", ""Correo"": ""asoriano@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 11:00 - 13:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M303(60)"", ""Vacantes"": 30, ""Matriculados"": 26, ""Docente"": ""Soriano Vargas, Aurea Rossy "", ""Correo"": ""asoriano@utec.edu.pe""}]"
CS311,PROGRAMACION COMPETITIVA,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 16:00 - 18:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 30, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 16:00 - 18:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 30, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 16:00 - 18:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A908(48)"", ""Vacantes"": 45, ""Matriculados"": 30, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}]"
CS112,CIENCIA DE LA COMPUTACION I,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 09:00 - 11:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 40, ""Matriculados"": 40, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 40, ""Matriculados"": 40, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 247, ""Matriculados"": 206, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}]"
CS112,CIENCIA DE LA COMPUTACION I,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 40, ""Matriculados"": 36, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 11:00 - 13:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 40, ""Matriculados"": 36, ""Docente"": ""Brossard Nuñez, Ian Paul "", ""Correo"": ""ibrossard@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 247, ""Matriculados"": 206, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}]"
CS112,CIENCIA DE LA COMPUTACION I,1.03,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M802(45)"", ""Vacantes"": 40, ""Matriculados"": 36, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 09:00 - 11:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 40, ""Matriculados"": 36, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AULA MAGNA"", ""Vacantes"": 247, ""Matriculados"": 206, ""Docente"": ""Bermejo Rios, Maria Hilda"", ""Correo"": ""mbermejo@utec.edu.pe""}]"
